epoch;acc;loss;val_acc;val_loss
0;0.863623750929318;6.403294791421143;0.8450719607007026;6.2012767754365825
1;0.9020831034876557;4.830363008231772;0.8702211474869236;5.659389628361203
2;0.9154188438694688;4.296137897479875;0.8819064706260568;5.287387097868032
3;0.9236496267313115;3.9640088426982754;0.8633566051876169;5.876142115849425
4;0.9293496611655371;3.730968296832939;0.8892312492835707;5.203870056633217
5;0.9333212980658272;3.5500336321190744;0.8861656070992329;5.500705829143357
6;0.9359757422667182;3.3994675855871477;0.8989274152811495;5.243420875473734
7;0.9390614500416682;3.2663768580979786;0.8821404891139822;5.702814952486265
8;0.941013837199927;3.15428336909893;0.8905495534282034;5.648764937111543
9;0.9429829400058726;3.0532863762541447;0.8839424314678931;5.419624559148118
10;0.9448952096408485;2.9613984723231264;0.8853621436246886;5.40732205299911
11;0.9466269502893364;2.8699243970788184;0.8815866453612556;5.614132509708051
12;0.947960858656349;2.795440060281739;0.8727095440693237;5.531023701107945
13;0.9497661481545788;2.7210415573223354;0.8821404891149122;5.5610674469504175
14;0.9496023348313204;2.65564742406458;0.884340262896111;5.42329025986442
15;0.9516449864686752;2.587796601653388;0.8920472717526002;5.347176002382074
16;0.9526646407223051;2.5357826662478233;0.8941924412205232;5.162311355829322
17;0.9535472266964277;2.479930487888574;0.8822809002087834;5.70632561838354
18;0.9543128031716148;2.4261674445298294;0.894543468951714;5.205585961743763
19;0.955071693390796;2.374964501912508;0.8917508483337554;5.414695821291404
20;0.9559175049547934;2.330847708649459;0.8841218456420777;5.346946181300241
21;0.9570809137369621;2.289638253710169;0.8976715160665062;5.218029835553431
22;0.957268128942791;2.2453409116910534;0.8886462030681741;5.562201513404003
23;0.9581607443058047;2.204171801063266;0.8770934904029437;5.639576107405143
24;0.958454939632837;2.167805057964575;0.885518155951987;5.482975990089045
25;0.9592038004786699;2.1341083581065146;0.8901205195377805;5.761007998388491
26;0.9597855048697542;2.094868367951215;0.8965716291763718;5.426562844280929
27;0.9611729032704676;2.0668404692483575;0.8966106322576152;5.522092837637163
28;0.9608787079448301;2.029278061250525;0.8923124927050554;5.549446577973558
29;0.9618047545906634;2.0026893734811986;0.8780997698994889;5.770065801006671
