epoch;acc;loss;val_acc;val_loss
0;0.9072682973984404;4.47956751010487;0.8829673544874875;5.901886610109017
1;0.9367446636966794;3.301024821208062;0.8601115492066362;6.073804437707333
2;0.9447782015188411;2.9391818965162164;0.8919224621604341;5.699397095522116
3;0.9493616315776755;2.7097762813823048;0.8897304899179507;5.696463444242332
4;0.9524406533197975;2.528556128251085;0.8835211984150365;5.670431631608929
5;0.9552187937718023;2.382626344939698;0.8875463160571518;5.569119420567301
6;0.9578464933336511;2.2619747745438827;0.8829673558869959;5.7980584955991
7;0.959477941313534;2.153676207387732;0.889012833477401;5.630573763286246
8;0.9607583589227132;2.0631389864427905;0.8886774051412135;5.693919231462108
9;0.9620655230075692;1.976939982960716;0.8911424012864648;5.5217832141977246
10;0.9635665884548263;1.9021712029773454;0.8862748155309693;5.701268055708761
11;0.9648403211679899;1.8329425300069233;0.892585515294796;5.591145963117203
12;0.9661040237304686;1.7716986827252448;0.8826475295565226;5.783292413841214
13;0.9670735316205038;1.7160743597827741;0.8906587628358761;5.5534228173464255
14;0.9675515990101182;1.6628818092384419;0.890697765328954;5.546976190204949
15;0.9687852147123118;1.616373457852549;0.8937400060541763;5.593744266162894
16;0.9702093880964386;1.5702722685547514;0.8856117642517697;5.673504127383562
17;0.9701157802433457;1.5308084415023537;0.8885915995950683;5.583283167388641
18;0.9706272792238451;1.4923005764500212;0.8828737474653956;5.758178803928092
19;0.9716435905352874;1.4595741597154042;0.8928507366545501;5.583270047011235
20;0.9723456482677784;1.4264197492350326;0.8929989473338692;5.567512939164036
21;0.9727668824579282;1.3955918927933018;0.8862904177807838;5.6219751256374915
22;0.9732482931693318;1.3676296374494625;0.877709740042068;5.735744792449176
23;0.9736728707071753;1.339819598937453;0.8850111165876726;5.656091201732681
24;0.9741175065427691;1.3162641253840368;0.8866492463021156;5.675031161158573
25;0.974806190996074;1.2930174406128894;0.8959241787107469;5.487888032139601
26;0.9749399167050248;1.2684501821529033;0.8909707885319675;5.575294718847822
27;0.9751438468919957;1.2502872291752296;0.8892936551783376;5.636180034688633
28;0.9757456109956189;1.2284156649832634;0.8897460904846354;5.636492256255458
29;0.9757121800194696;1.2094876482350418;0.8909707873347137;5.636953804216676
30;0.9761166991061281;1.1912868768404685;0.8896992877826075;5.5913301758993255
31;0.9766081387955362;1.176624704568849;0.8880767591462976;5.722966216935527
32;0.9769290788646311;1.1598731901210615;0.8848005010448523;5.677406306738991
33;0.9774238618788174;1.143170126014012;0.8898396980274746;5.55451783749302
34;0.9775341852369226;1.1273797246597062;0.8893794626772853;5.629362385462402
35;0.977818350805824;1.1146230287677912;0.8884355878117648;5.60662463455352
36;0.9778818709019348;1.10000736223231;0.8829361519639087;5.702062193021987
37;0.9781259193492736;1.0863357503120492;0.8772261012357903;5.761743174722941
38;0.9786708492660691;1.076036793860014;0.8861890092618222;5.624032308188749
39;0.9788981819234451;1.0616406432476484;0.8855649603152917;5.676325971294739
40;0.9790486233854944;1.0494972070962854;0.8810406032165223;5.701792722001472
41;0.9793461610609014;1.0375686995166635;0.8835914043894963;5.705648916300227
42;0.9795266904762098;1.0252082766372308;0.8883965835913866;5.600942666298412
43;0.9797373073834765;1.0186332956586488;0.8842778586110113;5.698223417590759
44;0.9798041693726393;1.0064887132878144;0.8917196465638653;5.564888844303512
45;0.9803624725287676;0.9972093539333449;0.8905495536616098;5.578849933677384
46;0.9798175424924126;0.9873850918776306;0.8884511870719317;5.617883330021212
47;0.9803725016263317;0.9769708816243029;0.8875151140519956;5.670454667126817
48;0.980673383423581;0.9684717707626703;0.8844026689145553;5.707395703117739
49;0.9807201873800173;0.9588354431104023;0.8882327707180474;5.646495407236465
