epoch;acc;loss;val_acc;val_loss
0;0.8452667346768016;6.702848163099783;0.8152842392944123;7.957470538194843
1;0.8745877367975607;5.6431928557715665;0.822594988248348;7.783727060496589
2;0.8845319778901879;5.245021238514704;0.8277527637654385;7.838677813293551
3;0.8907912021212041;4.983337436341164;0.8284922633328288;7.394815854218609
4;0.8960394649225571;4.778874230449474;0.8351383987555406;7.57193278495055
5;0.9008727343115674;4.614551012733256;0.839154162265449;7.159184772511738
6;0.904436061357759;4.476421883306891;0.8418687809584783;7.246698750072042
7;0.9076280785287923;4.358334105906924;0.8462215316127236;7.000099641607298
8;0.9103801402094039;4.252995654338909;0.8471576070229586;6.919662315612112
9;0.9128482590511;4.159287665750692;0.849703732138798;6.867443471345501
10;0.9153132576367791;4.072335659053637;0.8500968837977061;7.051903529572868
11;0.917584800651067;3.9974307307372396;0.853944153743815;6.795797570624432
12;0.9192073313312681;3.9271283977559976;0.8557695007904258;6.751782488357165
13;0.9210919631793398;3.8587667304197617;0.8572859429583543;6.668502037328044
14;0.9225772028081143;3.804710829621782;0.8594857201690589;6.621950012121117
15;0.923847145140146;3.746624484702551;0.8607119789564668;6.6182693816827936
16;0.9249922773973936;3.6942602099032413;0.8610676876123562;6.543575689169945
17;0.9264837575268572;3.647515638030523;0.8613859532551837;6.649192065488457
18;0.9272950228944831;3.60210890880982;0.8549457544327665;6.667607716295755
19;0.9285181614029983;3.5593463760260304;0.8642877870269123;6.4884824287749785
20;0.929082926928032;3.5188552477403165;0.8495071562926056;6.770600303487107
21;0.9303996730171847;3.4810809340662363;0.861367231746979;6.564311012980128
22;0.930824027163544;3.4452295110831583;0.8629211169279692;6.529771561496703
23;0.9316976975739553;3.411904735277167;0.8637355025348737;6.489678341277663
24;0.9326868172453481;3.37848472715954;0.8640724896825583;6.463845187871913
25;0.9339848418088139;3.3490273989472126;0.8566868546958037;6.659872871723659
26;0.9343779934798108;3.3194801114339882;0.8650179258468957;6.472819797039447
27;0.9346213730898195;3.290817333571789;0.8561813739776245;6.6033432988746705
28;0.9354669612083527;3.2670072256385585;0.8660569695522566;6.440903103976826
29;0.9359131571505505;3.2398563829231724;0.8669087981722229;6.416900379552919
30;0.936892916088671;3.2163617711763113;0.8662161023753443;6.420818206828281
31;0.9373640740485036;3.1925567741412078;0.8665156465066195;6.424677847503633
32;0.9375762511448379;3.1697979245710184;0.8688839172945141;6.390611943971057
33;0.9383469532138139;3.1461357095056925;0.8696140561144975;6.441580507367374
34;0.9392767881334029;3.1266784455615104;0.8555635642068694;6.632323865330148
35;0.9392923893969355;3.1036283487621747;0.8698855179834657;6.346181903077236
36;0.9396793005785881;3.083063072979082;0.8695110878193716;6.395356683464426
37;0.9404437621481769;3.0649224252991263;0.8696795813932139;6.39724421692423
38;0.9407339455253497;3.047493462600695;0.8608617510287998;6.53092811229245
39;0.9412799895059124;3.0278159477045157;0.8674330004119974;6.487434089385225
40;0.9412924705201233;3.0099799075297438;0.8708122326462937;6.371385991482389
41;0.9414235210929927;2.9930588263571907;0.8681724999894308;6.428902137483607
42;0.942384558486642;2.9758878928334793;0.8677138230350679;6.403911257934171
43;0.9426965836321283;2.9592724510359654;0.8623126679146641;6.499890366598994
44;0.9428213936901739;2.9437675992552212;0.8724597253683074;6.329184755240635
45;0.9432707099025232;2.9288903978226113;0.8665437287689265;6.438792739682087
46;0.9436857033035212;2.912997246722201;0.8653736345094803;6.405291257861008
47;0.9438666779070108;2.8979527033018795;0.8705407707739778;6.386216475700265
48;0.9441412600031689;2.8824268126220143;0.8643813945746313;6.523019679618474
49;0.9445281711727327;2.8693351748871305;0.8657106216538173;6.472649555117742
