epoch;acc;loss;val_acc;val_loss
0;0.8974435780524163;5.122943222467127;0.8776643046425189;5.591681039600376
1;0.9282935033196064;3.8324563088973047;0.8839547313992985;5.282883238545361
2;0.9370333274005782;3.4280454439323367;0.875342837635179;5.4191360618832265
3;0.9428931594679056;3.1606582178989755;0.8716359790106482;5.773041168691705
4;0.945879240030833;2.9570443374144335;0.8677138230417634;5.79944235528054
5;0.9492522317668579;2.7935129340168476;0.8882045137718085;5.963027979508119
6;0.9514582494758339;2.6529387060004295;0.8667496653692213;6.014413075715387
7;0.9539856530756573;2.5309473774780678;0.8775800578656408;5.850923842488578
8;0.9553991269529235;2.423950114093646;0.8857519961969927;5.71628781963568
9;0.9573992080829926;2.328307864035039;0.869707663665564;5.805762263097541
10;0.9583945682699532;2.2401203804390577;0.8728903200637108;6.032654957298655
11;0.9599047699204541;2.1598275246165923;0.873751509441127;6.103029258588479
12;0.9611466299795779;2.0871315810322613;0.8835054152157763;5.61857540507982
13;0.9620515028683272;2.020343553917006;0.8755113311727549;5.521189928302537
14;0.9632278376381335;1.9594598031595776;0.8876709507517082;5.5255277469925925
15;0.9642700015976515;1.903157879703463;0.8837487948224374;5.484940213796182
16;0.9651031087021598;1.852710223397458;0.87589512212387;5.504588980251108
17;0.9656085894236868;1.8042294809428279;0.8811839481950456;5.853792269141578
18;0.9661827156866425;1.7583183706867385;0.871561092981177;5.698980024663054
19;0.9673216074208832;1.717743480586835;0.875024571995699;5.8991955121388
20;0.9676835565830411;1.6768463375314808;0.872974566850632;5.6723073985855175
21;0.9684168156508582;1.6435023522580627;0.8769154443277215;5.647861181560945
22;0.9691063912030647;1.609063859721822;0.8695859738622335;5.8071134327639236
23;0.9694777011306698;1.5760701901265763;0.8789280064563793;5.5182608213727224
24;0.9700892703951564;1.5433214971992244;0.877701747672319;5.7962941324793755
25;0.9706696371452246;1.5150785763272845;0.869557891603274;5.623478110865048
26;0.9710877508362741;1.4884242155606462;0.8902077151134452;5.405280988514499
27;0.9714278582317926;1.4652757976206214;0.8792649936074115;5.894483435863555
28;0.9718927756741977;1.4392359106396961;0.8721414597355228;5.779927807387018
29;0.9719551807015467;1.4156971952984503;0.8795738984927891;5.661962001872204
30;0.972597952486775;1.3949372920259693;0.8827939978643836;5.855576672176533
31;0.9729193383889674;1.3746821833867526;0.8828501624286117;5.5814760115671795
32;0.9737586859919329;1.3532092053828326;0.8794896516662538;5.5916767973748485
33;0.9736713189536443;1.3345236790329476;0.886304280652765;5.447821218530969
34;0.9743265717521538;1.3168745372956039;0.8814928530441568;5.590653553329873
35;0.9739739833355431;1.2996690826304547;0.8767001469800197;5.4968284790287525
36;0.9747727676941654;1.281883439451513;0.8870625017350554;5.458832498832209
37;0.9748289322258469;1.2674082401668172;0.8821200236086284;5.677477519870533
38;0.9754997862627813;1.2504913663058612;0.876634621704651;5.75461218674869
39;0.9754561027507043;1.2350478325405916;0.8776830261245002;5.865329631891692
40;0.9759896657310047;1.2209109729531087;0.8779357665248777;5.677552246505326
41;0.9765575514798805;1.2062539942319526;0.8792462720992068;5.539651882158704
42;0.9763141718732194;1.1938506953003678;0.8758483183600536;5.94751179814958
43;0.9768914183761978;1.1818536545550689;0.8744254837364963;5.963303007695351
44;0.9767697285615223;1.1669411471812312;0.8852745977015064;5.832429383924064
45;0.9768446145978747;1.1573053283433146;0.8797891958337954;5.6417860509433595
46;0.9770942347072707;1.1462204654388457;0.8711398590432236;5.955244983738656
47;0.9775497914147298;1.1335671919510235;0.8657574254343721;5.696610595453095
48;0.977440582616869;1.1235641760449193;0.8874369319387635;5.808751448469608
49;0.9781083164095034;1.1123748880993034;0.8765410141602799;5.694107508023083
50;0.9781176771557945;1.1027943684424697;0.8879517733747787;5.788533836098504
51;0.978320493491145;1.0929749168016987;0.8650085651061841;5.765974760102409
52;0.9782175251995529;1.0838396190753001;0.8807159104932758;5.512664773166506
53;0.9786262781251551;1.0731279454624367;0.8708309541611937;5.930934778522254
54;0.9786075566282953;1.0649893721815489;0.8797985565912455;5.909990464536627
55;0.9788166134699146;1.0549655998881344;0.8696140561278881;5.694580109405596
56;0.9789133412623054;1.0470041724214683;0.8842074717734526;5.729720143250857
57;0.9793876194666242;1.038535142491522;0.8732553894737025;5.886817877727093
58;0.9794469042383283;1.0303956628858992;0.8813992455031333;5.568573791863419
59;0.9794344232293247;1.0227452343102024;0.8786752660989634;5.879592269025497
60;0.9794687459943667;1.0146209069515506;0.8754551666877548;5.790523427689855
61;0.9794843472512039;1.0059009153227543;0.8794709301976632;5.503736307498054
62;0.980074074770253;0.9986446901170686;0.880425727116103;5.686804738785823
63;0.9802020050735287;0.9907624338747468;0.8821574666250378;5.580450656720254
64;0.9802020050735287;0.9852239045933748;0.8720010484206399;5.824223098882183
65;0.980573314978444;0.977709863855468;0.8678729558648509;5.795140729695334
66;0.9804703466903855;0.9706050039891396;0.8761572232420834;5.552740764360819
67;0.9804266631677075;0.9656651037589962;0.8782727536725623;5.7821783257809125
68;0.9807511693063887;0.9598584870200745;0.8630521674954451;5.828428657993877
69;0.9807199667962478;0.9535876770606518;0.8764193243602969;5.655313545562496
70;0.9810132704247881;0.9477838366613628;0.8775987793771931;5.5941991110072715
71;0.9813096943089735;0.9410040802591579;0.8749964897367397;5.649565191482011
72;0.9812753715474652;0.9343603241004235;0.8826816688151554;5.536366865931722
73;0.9815717954273729;0.927992963708541;0.8802385120340559;5.460040342409509
74;0.9816404409496456;0.9230165924751937;0.8772898744884678;5.825369612588063
75;0.9813408968183704;0.9176629460334016;0.8766252609505487;5.512320910576821
76;0.9815842764214979;0.9114642476941193;0.8824289284543919;5.513559205439522
77;0.9818682192994695;0.9059640600025557;0.8704097202265879;5.6576155915209565
78;0.9819275040832623;0.9003122939622165;0.8797704743289384;5.539309231004732
79;0.982133440673514;0.8958820485649003;0.881539656850935;5.69647310335588
80;0.9818682193072807;0.8906424148499771;0.8842168324879408;5.601009309022352
81;0.9822925734897203;0.8852815398883526;0.8687622275012266;5.8227759766656115
82;0.9823830607793764;0.8793575412061639;0.8797143098043243;5.4975616875652165
83;0.9822488899627648;0.8774621345663823;0.8704752455019568;5.864761285764274
84;0.9827606111870266;0.8720936933704652;0.8672083423202364;6.01010216793019
85;0.9826482821377984;0.8655179993331799;0.8850593003967664;5.61897949067739
86;0.9825484341053848;0.8619868741724872;0.8726188581551286;5.612225553028384
87;0.9832473704081601;0.8584942443400271;0.8737140663851036;5.682360634856755
